id,time,day_id,is_weekday,mood,label,mood_5_day_average,circumplex.arousal_5_day_average,circumplex.valence_5_day_average,activity_5_day_average,screen_5_day_average,call_5_day_average,sms_5_day_average,new_appCat.work_5_day_average,new_appCat.recreation_5_day_average,new_appCat.connection_5_day_average,new_appCat.utils_5_day_average,new_appCat.others_5_day_average,most_used_app
AS14.20,2014-04-19,62.0,0,7.5,8.0,0.31884057971014634,0.17120622568093385,0.37878787878787895,0.19787905453218083,0.022207815586533897,0.0,0.6,0.9999999999999999,0.2676236213217171,0.02694108866248801,0.7528000639805177,0.03726373243174814,0.02264243034532648
AS14.20,2014-04-20,63.0,0,7.6,8.0,0.5217391304347814,0.17120622568093385,0.6212121212121213,0.2493486267473414,0.08720247598938591,0.0,0.4,0.9999999999999999,0.17093187471825294,0.08262583851314975,0.7641895560985106,0.015607581149017648,0.013235401764119331
AS14.20,2014-04-21,64.0,1,7.4,7.0,0.7536231884057987,0.07782101167315175,0.6212121212121213,0.3593061103336095,0.07575248230734127,0.33333333333333337,0.4,0.9999999999999999,0.09871677590843952,0.04860689992714651,0.7965256931813756,0.0009990912559848034,0.07945102697364079
AS14.20,2014-04-22,65.0,1,6.4,6.0,0.8115942028985508,0.031128404669260673,0.6818181818181819,0.45113745330551497,0.12087905463409526,0.33333333333333337,0.4,0.9999999999999999,0.04978016246976397,0.22731798848258478,0.8359251853539946,0.0,0.05185768458544418
AS14.20,2014-04-23,66.0,1,7.0,7.0,0.8115942028985508,0.1245136186770428,0.5606060606060608,0.5214427896792228,0.02755800861103508,0.33333333333333337,0.4,0.9999999999999999,0.02515957304265054,0.2517160214798272,0.8363294130498813,0.005381303273887798,0.0242643421972476
AS14.20,2014-04-24,67.0,1,7.0,7.0,0.8840579710144922,0.04669260700389105,0.5101010101010102,0.6000140877219248,0.041616493559749945,0.33333333333333337,0.6,0.9999999999999999,0.009821644455923484,0.30243087199219054,0.8101507011638529,0.017267348014868227,0.028027489021369006
AS14.20,2014-04-25,68.0,1,7.0,7.0,0.7391304347826093,0.0,0.32828282828282834,0.6010530127438511,0.04791573999737059,0.6666666666666667,0.6,0.9999999999999999,0.005539396236856786,0.20939639166864,0.9104341092550978,0.05331482766663765,0.0377368588767161
AS14.20,2014-04-26,69.0,0,7.0,7.0,0.5652173913043459,0.21011673151750973,0.22222222222222238,0.3871529713513591,0.06381989378898772,0.6666666666666667,0.6,0.9999999999999999,0.004639434756258387,0.38110436122333635,0.8927681630872077,0.07338851147645956,0.09223528165891051
AS14.20,2014-04-27,70.0,0,6.8,7.0,0.4492753623188399,0.2801556420233463,0.20707070707070713,0.3635973770234564,0.1375121945274438,0.6666666666666667,0.6,0.9999999999999999,0.038528165370213696,0.250280420378607,0.8530254100707775,0.09223596000129869,0.13680195553400712
AS14.20,2014-04-28,71.0,1,6.8,7.0,0.5652173913043459,0.2801556420233463,0.20707070707070713,0.29874476479434237,0.16604050438762147,0.6666666666666667,0.4,0.9999999999999999,0.05734207540992098,0.4596889158661376,0.8297040460476368,0.1124357200745291,0.03466915338305565
