id,date,day_id,mood,mood_5_day_average,circumplex.arousal_5_day_average,circumplex.valence_5_day_average,activity_5_day_average,screen_5_day_average,call_5_day_average,sms_5_day_average,appCat.work_5_day_average,appCat.recreation_5_day_average,appCat.utils_5_day_average,appCat.convenience_5_day_average
AS14.09,2014-03-24,36.0,0.8787878787878788,0.524652338811631,0.6818181818181819,0.42124542124542125,0.16313309776207296,0.46664353612921655,0.6,0.75,0.0266724496794738,0.46642009004934687,0.2939870477224204,0.139861375466001
AS14.09,2014-03-25,37.0,0.7515151515151516,0.7079646017699115,0.7954545454545456,0.5311355311355311,0.29740871613663133,0.5826139738400573,0.4,0.5,0.07938705494303358,0.5630535541924327,0.36362021404024075,0.23204974951266408
AS14.09,2014-03-26,38.0,0.9393939393939394,0.8647281921618206,0.8863636363636365,0.4871794871794872,0.34098939929328614,0.7320390613066405,0.4,0.5,0.18670674050189356,0.6295541849331386,0.5058749971726181,0.2576404263885424
AS14.09,2014-03-27,39.0,0.9454545454545454,0.8836915297092289,1.0,0.4322344322344323,0.4873903765703448,0.8109357905582784,0.4,0.5,0.4320368049397247,0.64742180939622,0.5927997603827612,0.20583026607663452
AS14.09,2014-03-28,40.0,1.0,0.9039190897597978,0.9090909090909092,0.4615384615384616,0.4267307770414875,0.8366075175254246,0.6,0.5,0.4139696412190346,0.6511985562499463,0.5080617449708602,0.24872500297456504
AS14.09,2014-03-29,41.0,0.9696969696969697,0.9418457648546146,0.6818181818181819,0.6263736263736264,0.5055069282558012,0.9113939938652835,0.8,0.25,0.5364208648658555,0.4914726159733013,0.5892439221384863,0.3112184097108721
AS14.09,2014-03-30,42.0,0.9393939393939394,0.9608091024020228,0.47727272727272735,0.7362637362637362,0.5108072816126916,0.966398687649959,1.0,0.25,0.4837062596022957,0.5136815892068891,0.6417242604216364,0.2461363537894865
AS14.09,2014-03-31,43.0,0.8484848484848485,1.0,0.15909090909090923,1.0,0.6571175187202863,0.9789467809304847,1.0,0.5,0.4643576019637808,0.5548669750187498,0.7381873083951894,0.2427218475456513
AS14.09,2014-04-01,44.0,0.9212121212121211,0.9810366624525917,0.0,0.8791208791208792,0.6520592976269732,0.8809515823409115,1.0,0.25,0.3591814321848419,0.5406243767008533,0.7489416199851626,0.23534640799095025
AS14.09,2014-04-02,45.0,0.7515151515151516,0.9759797724399496,0.090909090909091,0.8351648351648352,0.7415763765433455,1.0,1.0,0.25,0.8626782204746481,0.5012660488853731,0.9516024408207001,0.9544284472885849
AS14.09,2014-04-03,46.0,0.9212121212121211,0.9241466498103666,0.1931818181818183,0.6153846153846154,0.6764593992459483,0.8554922069820526,1.0,0.25,0.7402269968278273,0.46241726215445184,0.9926780706759251,0.8954801872369206
AS14.09,2014-04-04,47.0,0.8787878787878788,0.9140328697850822,0.28409090909090917,0.5274725274725275,0.8437149940633806,0.7793777312651223,1.0,0.25,0.8475079932164988,0.451784824190104,1.0,0.9855726636981293
AS14.09,2014-04-05,48.0,0.9090909090909092,0.9013906447534767,0.340909090909091,0.4725274725274726,0.7827993388167989,0.7916830359410956,1.0,0.25,0.8243881596206561,0.7577322048778218,0.8375394019972656,0.984964010061188
AS14.09,2014-04-06,49.0,0.8242424242424242,0.9140328697850822,0.38636363636363646,0.5934065934065935,0.8375696568380002,0.7593750258027431,0.8,0.25,0.6797503937641203,0.8817872350754408,0.7403369050406293,1.0
AS14.09,2014-04-07,50.0,0.7515151515151516,0.8938053097345134,0.2954545454545455,0.6373626373626373,0.9376874424681533,0.6494786954428393,0.6,0.25,0.40323685815430255,0.90311774913091,0.533464670196805,0.2237140043410912
AS14.09,2014-04-08,51.0,0.8727272727272728,0.8938053097345134,0.13636363636363646,0.6373626373626373,1.0,0.6469890519215351,0.4,0.25,0.5710745509765452,0.9547673275410286,0.4116757684580213,0.2152967495718868
AS14.09,2014-04-09,52.0,0.7878787878787878,0.8836915297092289,0.13636363636363646,0.6373626373626373,0.8398115429917552,0.6353327581063885,0.2,0.5,0.6310926534356492,1.0,0.37673101576661383,0.12609736581292252
AS14.09,2014-04-10,53.0,0.7272727272727273,0.8647281921618206,0.36363636363636376,0.5274725274725275,0.7687195019350497,0.593473234748825,0.2,0.25,0.6614249628634874,0.6542211627723699,0.4373700195977176,0.12527251020154612
AS14.09,2014-04-11,54.0,0.8242424242424242,0.8268015170670038,0.5340909090909092,0.3626373626373626,0.6240955746256099,0.6370745429758005,0.4,0.25,0.657303548102347,0.5540761493666543,0.4476225012001483,0.2780361229885123
AS14.09,2014-04-12,55.0,0.8484848484848485,0.826801517067004,0.6250000000000001,0.31868131868131866,0.5823658085142184,0.782572357099595,0.4,0.25,0.5270391483495505,0.46426308739460226,0.5119073351672324,0.3280272420649835
AS14.09,2014-04-13,56.0,0.7272727272727273,0.8470290771175728,0.7386363636363638,0.4945054945054946,0.5676426047450783,0.808783516086406,0.6,0.25,0.35920145552730787,0.3974696278347493,0.44293445921347707,0.33109739596654447
AS14.09,2014-04-14,57.0,0.703030303030303,0.8166877370417193,0.5568181818181819,0.3626373626373626,0.713107857984183,0.8198873435133338,0.6,0.25,0.19190235667953248,0.2818486200358357,0.46039174933537896,0.3138518678118147
AS14.09,2014-04-15,58.0,0.7272727272727273,0.7989886219974717,0.45454545454545464,0.2637362637362638,0.7965673902069659,0.7430351852719138,0.6,0.5,0.10695926539447172,0.24305284136882666,0.4460471869510425,0.3201342764524265
AS14.09,2014-04-16,59.0,0.6666666666666667,0.7989886219974717,0.28409090909090917,0.2637362637362638,0.8952549217566882,0.6939005920561293,0.6,0.75,0.7128561058128442,0.1939810463894567,0.49635356791352986,0.14679155916378522
AS14.09,2014-04-17,60.0,0.8484848484848485,0.7661188369152973,0.17045454545454553,0.07692307692307694,0.7278463585884077,0.5149318528351633,0.6,0.75,0.6161372528856521,0.21467303412178163,0.3588899497084499,0.13493916539603076
AS14.09,2014-04-18,61.0,0.7999999999999999,0.7661188369152973,0.17045454545454553,0.06593406593406594,0.7974075084917559,0.4441505832023874,0.6,1.0,0.7648339878251291,0.20055322019066799,0.35132541302427905,0.1940032466712851
AS14.09,2014-04-19,62.0,0.9696969696969697,0.781289506953224,0.07954545454545459,0.19780219780219785,0.6999082629038501,0.4573890602202698,0.8,1.0,0.9938362043073264,0.21876579227417797,0.3344208872190725,0.2088181201508796
AS14.09,2014-04-20,63.0,0.7575757575757576,0.8369152970922884,0.18181818181818193,0.4615384615384616,0.7504795996942684,0.5258375237638643,0.6,0.75,1.0,0.26508140140110575,0.5202409333380626,0.20385837968093187
AS14.09,2014-04-21,64.0,0.7878787878787878,0.8432364096080911,0.18181818181818193,0.5164835164835165,0.6707735283804231,0.47563904556020137,0.4,0.5,0.39410315958162745,0.557694598120149,0.4862305992019323,0.19189708941583322
AS14.09,2014-04-22,65.0,0.7999999999999999,0.8685208596713022,0.06818181818181823,0.6813186813186813,0.6703069749103361,0.4819515200509279,0.6,0.5,0.5280328491417622,0.5415257948419453,0.5425188794559376,0.3755824990317758
AS14.09,2014-04-23,66.0,0.7676767676767676,0.8584070796460179,0.022727272727272818,0.6043956043956045,0.5921795973594881,0.6839710483687618,0.6,0.25,0.3793361142022853,0.605848358787346,0.5989775120381262,0.29413721764782297
AS14.09,2014-04-24,67.0,0.8727272727272728,0.8516645596291615,0.21969696969696978,0.5457875457875458,0.46409259174276835,0.821278303538238,0.6,0.25,0.44081626004009417,0.6524728865072723,0.6763715205371431,0.38317495374904126
AS14.09,2014-04-25,68.0,0.8787878787878788,0.8314369995785925,0.20833333333333343,0.5457875457875458,0.3434709283649212,0.7667575318826997,0.8,0.25,0.42441205188014086,0.613829969218137,0.40026115507583565,0.37613946218848454
AS14.09,2014-04-26,69.0,0.9696969696969697,0.8567214496418036,0.26515151515151525,0.7106227106227108,0.469434628975265,0.7918543834760735,0.8,0.25,0.619442122528602,0.32186455824432714,0.3919042134390765,0.43197225204108464
AS14.09,2014-04-27,70.0,0.7575757575757576,0.8946481247366204,0.49242424242424254,0.8205128205128206,0.630497555055859,0.7989047004490641,0.6,0.25,0.7614340921501371,0.3473839928311681,0.40328036105756077,0.21288770246705016
AS14.09,2014-04-28,71.0,0.7999999999999999,0.8857985672144965,0.31060606060606066,0.7875457875457876,0.5212781525502375,0.5111891773627951,0.4,0.25,0.7614340921501371,0.24034404768787018,0.3166769777769981,0.21288770246705016
AS14.09,2014-04-29,72.0,0.8181818181818182,0.8925410872313528,0.38636363636363646,0.8461538461538463,0.45475604097512234,0.26633525578506956,0.2,0.0,0.4709517298301308,0.13768528381205025,0.14423952372764795,0.09828121021344491
AS14.09,2014-04-30,73.0,0.8484848484848485,0.8811630847029079,0.22727272727272735,0.7362637362637364,0.3834636113788058,0.19684076007291465,0.0,0.0,0.4709517298301308,0.10095381062861251,0.11197816852000175,0.08325137221961255
AS14.09,2014-05-01,74.0,0.9090909090909092,0.874841972187105,0.05681818181818188,0.6813186813186813,0.18702930363707757,0.12536830250636838,0.0,0.0,0.2759216591816697,0.0625029024079114,0.07735144852290254,0.027418582367012452
AS14.09,2014-05-02,75.0,0.9212121212121211,0.8621997471554995,0.0,0.6263736263736265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03,76.0,0.9393939393939394,0.8963337547408345,0.22727272727272735,0.7472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04,77.0,0.7999999999999999,0.9254108723135274,0.28409090909090917,0.7802197802197802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-05,78.0,0.7272727272727273,0.9216182048040458,0.4431818181818183,0.7582417582417583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-17,1.0,0.0,,,,,,,,,,,
AS14.12,2014-02-18,2.0,0.0,,,,,,,,,,,
AS14.12,2014-02-19,3.0,0.0,,,,,,,,,,,
AS14.12,2014-02-20,4.0,0.0,,,,,,,,,,,
AS14.12,2014-02-21,5.0,0.0,,,,,,,,,,,
AS14.12,2014-02-22,6.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-02-23,7.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-02-24,8.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-02-25,9.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-26,10.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-27,11.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-02-28,12.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-01,13.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-02,14.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-03,15.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-04,16.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-05,17.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-06,18.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-07,19.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-08,20.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
AS14.12,2014-03-09,21.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0
AS14.12,2014-03-10,22.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-11,23.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0
AS14.12,2014-03-12,24.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0
AS14.12,2014-03-13,25.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
AS14.12,2014-03-14,26.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-15,27.0,0.7857142857142857,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-16,28.0,0.0,0.1627218934911243,0.5076923076923077,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
AS14.12,2014-03-17,29.0,0.0,0.1627218934911243,0.5076923076923077,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0
AS14.12,2014-03-18,30.0,0.0,0.1627218934911243,0.5076923076923077,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
AS14.12,2014-03-19,31.0,0.0,0.1627218934911243,0.5076923076923077,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0
AS14.12,2014-03-20,32.0,0.0,0.1627218934911243,0.5076923076923077,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-21,33.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-22,34.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-23,35.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-24,36.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-25,37.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-26,38.0,0.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-27,39.0,1.0,0.0,0.5076923076923077,0.10169491525423731,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
AS14.12,2014-03-28,40.0,0.9642857142857142,0.20710059171597633,0.3538461538461538,0.30508474576271194,0.17234028037071386,0.19542611057377463,0.25,0.25,0.0,0.177066380580145,0.03015697904963701,0.2138467633927465
AS14.12,2014-03-29,41.0,0.9642857142857142,0.4068047337278107,0.3538461538461538,0.45762711864406785,0.30272372896187505,0.3495398775129811,0.5,0.25,0.0,0.4053119707544637,0.07883578540326622,0.4455465567645857
AS14.12,2014-03-30,42.0,0.8285714285714285,0.606508875739645,0.6615384615384615,0.6610169491525426,0.44924564004876705,0.5668446543634333,0.75,0.25,0.0,0.5129533059916043,0.21272763153525004,0.6989520551951304
AS14.12,2014-03-31,43.0,0.9142857142857143,0.7781065088757396,0.6,0.7118644067796611,0.5073577370463522,0.6550429522278752,0.75,0.0,0.0,0.6175711616093713,0.23173263910924907,0.8585646265674315
AS14.12,2014-04-01,44.0,0.9142857142857143,0.9674556213017753,0.723076923076923,0.793220338983051,0.5916698093332468,0.757748756906287,1.0,0.0,0.06882148332333943,0.7361271373588738,0.30994048261897705,0.9999999999999999
AS14.12,2014-04-02,45.0,0.8571428571428571,0.9497041420118344,1.0,0.7423728813559324,0.5829553408466664,0.7342248015242563,1.0,0.0,0.1247640039609705,0.7107895252684705,0.32813486637900374,0.9189312436781466
AS14.12,2014-04-03,46.0,0.7714285714285715,0.9275147928994084,0.8769230769230769,0.657627118644068,0.623482332152241,0.8284812753007242,1.0,0.0,0.38842327833697154,0.6750129723464346,0.3148741318983077,0.879994904515848
AS14.12,2014-04-04,47.0,0.9285714285714285,0.8875739644970416,0.6923076923076923,0.4542372881355933,0.6598192816996489,0.7455595143546082,1.0,0.0,0.8673774447430223,0.6985298775120024,0.2693030419400967,0.7474237569183093
AS14.12,2014-04-05,48.0,0.8857142857142857,0.9082840236686389,0.9846153846153844,0.5389830508474577,0.7629943834075016,0.7687160797933401,1.0,0.25,1.0,0.751286588914825,0.3216927787171731,0.7231290039782448
AS14.12,2014-04-06,49.0,0.8928571428571428,0.9023668639053254,0.8615384615384615,0.5389830508474577,0.853355989404949,0.7647922274969866,1.0,0.5,0.9711933092834215,0.7551235149259672,0.32781309708680934,0.7803312659502367
AS14.12,2014-04-07,50.0,0.9142857142857143,0.8979289940828403,0.8153846153846154,0.5389830508474577,0.7910851872880281,0.7290776800652632,0.75,0.5,0.9152507886457905,0.8148060976321326,0.35690333193163104,0.7645659965983842
AS14.12,2014-04-08,51.0,0.8928571428571428,0.9097633136094675,1.0,0.6745762711864407,0.7662086009480138,0.6145023460899418,0.5,0.5,0.6967829447608269,0.7984953701023747,0.43615472764345925,0.7198491578076729
AS14.12,2014-04-09,52.0,0.75,0.9349112426035503,0.8769230769230769,0.7254237288135594,0.7200859829739503,0.5977201073421973,0.5,0.5,0.515839024583659,0.7884853927432587,0.399842376473416,0.7316054509123462
AS14.12,2014-04-10,53.0,0.9142857142857143,0.8979289940828402,0.6461538461538461,0.48813559322033906,0.7511589992295529,0.6488211000212682,0.25,0.25,0.558059070586208,0.8553849469255657,0.6072763505325263,0.7182521101483739
AS14.12,2014-04-11,54.0,0.9428571428571427,0.9038461538461539,0.7076923076923076,0.528813559322034,0.7320091451279774,0.6886050846096653,0.0,0.0,0.5180442779794471,0.8507398214806337,0.543676662616792,0.6587291228067856
AS14.12,2014-04-12,55.0,0.9714285714285713,0.9142011834319527,0.4769230769230769,0.5796610169491527,0.7137624140413575,0.6847074430524288,0.25,0.0,0.5180442779794471,0.7354428710154849,0.716284185931812,0.6771918264733202
AS14.12,2014-04-13,56.0,0.7999999999999999,0.9260355029585798,0.41538461538461535,0.5389830508474577,0.6653888781250542,0.6648155498544905,0.25,0.0,0.506368052212211,0.6693384706405374,0.725853109872292,0.7459689664527467
AS14.12,2014-04-14,57.0,0.9428571428571427,0.9068047337278107,0.6,0.48813559322033906,0.6395052181601616,0.6960397161828903,0.25,0.0,0.34539465625919963,0.675880481120918,0.7489682851099315,0.8217439707568116
AS14.12,2014-04-15,58.0,0.9714285714285713,0.9467455621301776,0.4769230769230769,0.7525423728813562,0.5487476343397564,0.6879690824214555,0.5,0.0,0.19285814763934087,0.600202123856016,0.49702109429826224,0.9214062875366507
AS14.12,2014-04-16,59.0,1.0,0.9585798816568047,0.4769230769230769,0.8338983050847459,0.5327440844424431,0.6651151071386435,0.75,0.0,0.34472616041189647,0.601030171482968,0.5066728222891282,0.9144966524123086
AS14.12,2014-04-17,60.0,0.9714285714285713,0.9704142011834319,0.6307692307692307,0.8338983050847459,0.6798627513244019,0.6267379979835089,0.75,0.25,0.34472616041189647,0.6620032368904931,0.34557567291653857,0.966336759952799
AS14.12,2014-04-18,61.0,0.9428571428571427,0.970414201183432,0.4461538461538461,0.8338983050847459,0.7345196321923176,0.6417357372806731,1.0,0.25,0.4562609169345294,0.7594703850128129,0.28397147122313593,0.8976488405129983
AS14.12,2014-04-19,62.0,0.8285714285714285,1.0,0.07692307692307698,0.9966101694915258,0.7166171785271368,0.6231778914298556,0.75,0.25,0.3332617218065601,0.7252111479725785,0.2898443214422685,0.8507664209577066
AS14.12,2014-04-20,63.0,0.9142857142857143,0.9763313609467456,0.32307692307692315,0.9152542372881358,0.8092906119969736,0.5728387708486617,0.75,0.5,0.3109556291668922,0.6958343948255524,0.6067778499771654,0.8075301474551164
AS14.12,2014-04-21,64.0,0.8571428571428571,0.9644970414201182,0.38461538461538464,0.9152542372881358,0.9257605254356872,0.6349899534293006,0.5,0.5,0.2423983115618297,0.8039724052765882,0.644998577813373,0.827954711654086
AS14.12,2014-04-22,65.0,0.9285714285714285,0.9349112426035503,0.3076923076923077,0.8644067796610172,0.7771545300393542,0.6815726661860102,0.5,0.25,0.2423983115618297,0.826903613933174,0.6249517605284481,0.8098236109931601
AS14.12,2014-04-23,66.0,0.8285714285714285,0.9260355029585798,0.5692307692307692,0.9050847457627121,0.8161635966784402,0.7770022115597612,0.5,0.25,0.1328596982870562,0.8442237340581069,0.6505051398348946,0.8345942068112282
AS14.12,2014-04-24,67.0,0.9428571428571427,0.9023668639053256,0.7538461538461538,0.905084745762712,0.8562759617335446,0.7533681329453131,0.75,0.25,0.2527343635235127,0.8511632878188841,0.6483926524317754,0.7918516202945666
AS14.12,2014-04-25,68.0,0.7999999999999999,0.9260355029585798,0.4461538461538461,0.9457627118644071,0.7610441221313973,0.7833742219068753,0.75,0.0,0.37013531632161106,0.8286610776183116,0.4719145904521658,0.73641889902515
AS14.12,2014-04-26,69.0,1.0,0.9023668639053254,0.38461538461538464,0.7830508474576273,0.6615748142902323,0.6938526819297103,1.0,0.25,0.36589250172595844,0.7210938691267532,0.6689493347644254,0.7213317057744525
AS14.12,2014-04-27,70.0,0.8571428571428571,0.9319526627218935,0.5384615384615384,0.8338983050847459,0.966468290326725,0.6392033113348471,1.0,0.25,0.36589250172595844,0.6796764796294904,0.7452979213070992,0.6784389313494211
AS14.12,2014-04-28,71.0,0.9428571428571427,0.9171597633136097,0.4615384615384615,0.7830508474576272,1.0,0.550256292529872,1.0,0.25,0.37612172567728663,0.6494509345254789,0.9845695616051032,0.7067337384827024
AS14.12,2014-04-29,72.0,0.8571428571428571,0.9408284023668642,0.27692307692307694,0.8237288135593223,0.9661849814207545,0.5678840588274693,1.0,0.5,0.30604255088452154,0.7053576916887012,1.0,0.7201554816603877
AS14.12,2014-04-30,73.0,0.8928571428571428,0.9230769230769231,0.3384615384615384,0.9050847457627121,0.9591826582904371,0.5624984229844323,1.0,0.5,0.3618191471656441,0.7540232507942967,0.8567520265757276,0.7420442540485473
AS14.12,2014-05-01,74.0,0.8857142857142857,0.9423076923076924,0.19999999999999996,1.0,0.9444398142252604,0.5951759737108192,1.0,0.25,0.3925189413470448,0.8005115014520172,0.670047424675642,0.7131814094796494
AS14.12,2014-05-02,75.0,0.7857142857142857,0.9186390532544377,0.061538461538461486,0.8983050847457629,0.6689949655910223,0.7368158259870371,0.75,0.5,0.48639650613801927,0.9467915770543954,0.5772451253976457,0.7366811082777166
AS14.12,2014-05-03,76.0,0.7999999999999999,0.9038461538461539,0.061538461538461486,0.8474576271186443,0.5963820263323719,0.942314961540105,0.75,0.5,0.5376016304050002,0.9731940562672835,0.3345495894416229,0.6693493410402256
AS14.12,2014-05-04,77.0,0.6857142857142856,0.8742603550295859,0.12307692307692308,0.6847457627118646,0.5960826604903402,0.9079200187499046,0.75,0.5,0.6330503109948895,0.9183901701882213,0.2860972201593047,0.679026795571621
AS14.12,2014-05-05,78.0,0.8571428571428571,0.8387573964497042,0.0,0.44067796610169496,0.6372250902509563,1.0,0.5,0.5,0.4598727619156686,1.0,0.3116461520068343,0.6656050523939356
AS14.13,2014-02-17,1.0,0.0,,,,,,,,,,,
AS14.13,2014-02-18,2.0,0.0,,,,,,,,,,,
AS14.13,2014-02-19,3.0,0.0,,,,,,,,,,,
AS14.13,2014-02-20,4.0,0.0,,,,,,,,,,,
AS14.13,2014-02-21,5.0,0.0,,,,,,,,,,,
AS14.13,2014-02-22,6.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-02-23,7.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-02-24,8.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-02-25,9.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
AS14.13,2014-02-26,10.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.25,0.0,0.0,0.0,0.0
AS14.13,2014-02-27,11.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
AS14.13,2014-02-28,12.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.25,0.0,0.0,0.0,0.0
AS14.13,2014-03-01,13.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0
AS14.13,2014-03-02,14.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0
AS14.13,2014-03-03,15.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
AS14.13,2014-03-04,16.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-03-05,17.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-03-06,18.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-03-07,19.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0
AS14.13,2014-03-08,20.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0
AS14.13,2014-03-09,21.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.6,0.75,0.0,0.0,0.0,0.0
AS14.13,2014-03-10,22.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0
AS14.13,2014-03-11,23.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0
AS14.13,2014-03-12,24.0,0.0,0.0,0.5278154681139756,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
AS14.13,2014-03-13,25.0,0.7954545454545454,0.0,0.5278154681139756,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
AS14.13,2014-03-14,26.0,0.8863636363636364,0.1694915254237288,0.3649932157394844,0.1388888888888889,0.0,0.1730614203825265,0.4,0.0,0.0,0.11066769887594242,0.014706593837769923,0.1254310618019029
AS14.13,2014-03-15,27.0,0.7954545454545454,0.3583535108958838,0.38127544097693356,0.3333333333333333,0.0,0.26095049208482923,0.4,0.25,0.0,0.16874134486097625,0.22172748509949006,0.2459231589421533
AS14.13,2014-03-16,28.0,0.7272727272727273,0.5278450363196127,0.39755766621438265,0.38888888888888884,0.0,0.3397024317959944,0.4,0.5,0.0,0.2232308987079461,0.316972258512543,0.3461406852974173
AS14.13,2014-03-17,29.0,0.7499999999999999,0.6828087167070217,0.31614654002713705,0.41666666666666663,0.0,0.512603577868993,0.2,0.5,0.0,0.2745166449323419,0.33896753570661153,0.5393005289547812
