id,day_id,date,mood,mood_5_day_average,circumplex.arousal_5_day_average,circumplex.valence_5_day_average,activity_5_day_average,screen_5_day_average,call_5_day_average,sms_5_day_average,appCat.work_5_day_average,appCat.recreation_5_day_average,appCat.utils_5_day_average,appCat.convenience_5_day_average
AS14.01,1.0,2014-02-17,0.0,,,,,,,,,,,
AS14.01,2.0,2014-02-18,0.0,,,,,,,,,,,
AS14.01,3.0,2014-02-19,0.0,,,,,,,,,,,
AS14.01,4.0,2014-02-20,0.0,,,,,,,,,,,
AS14.01,5.0,2014-02-21,0.0,,,,,,,,,,,
AS14.01,6.0,2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0
AS14.01,7.0,2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0
AS14.01,8.0,2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0
AS14.01,9.0,2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
AS14.01,10.0,2014-02-26,6.25,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
AS14.01,11.0,2014-02-27,6.333333333333333,1.25,-0.05,0.15,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.01,12.0,2014-02-28,0.0,2.5166666666666666,-0.05,0.21666666666666665,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.01,13.0,2014-03-01,0.0,2.5166666666666666,-0.05,0.21666666666666665,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.01,14.0,2014-03-02,0.0,2.5166666666666666,-0.05,0.21666666666666665,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.01,15.0,2014-03-03,0.0,2.5166666666666666,-0.05,0.21666666666666665,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
AS14.01,16.0,2014-03-04,0.0,1.2666666666666666,0.0,0.06666666666666667,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.01,17.0,2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.01,18.0,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.01,19.0,2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
AS14.01,20.0,2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
AS14.01,21.0,2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
AS14.01,22.0,2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
AS14.01,23.0,2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
AS14.01,24.0,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
AS14.01,25.0,2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.01,26.0,2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
AS14.01,27.0,2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.01,28.0,2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0
AS14.01,29.0,2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0
AS14.01,30.0,2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0
AS14.01,31.0,2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0
AS14.01,32.0,2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0
AS14.01,33.0,2014-03-21,6.2,0.0,0.0,0.0,0.01630952380952381,50.57653333875868,0.6,0.6,0.0,38.101374938574935,3.2930142857142854,10.1691
AS14.01,34.0,2014-03-22,6.4,1.24,0.04,0.04,0.04311954460740154,81.30970769784388,0.8,0.4,12.719000000000001,74.75361353506617,24.836418061938065,16.162875
AS14.01,35.0,2014-03-23,6.8,2.5200000000000005,0.16,0.13999999999999999,0.09049558845539316,90.83243792968344,1.0,0.4,14.124066666666668,101.75262603506617,41.69504997683168,18.966960714285715
AS14.01,36.0,2014-03-24,6.0,3.88,0.2,0.3,0.11904381161640591,104.24596664542142,0.8,0.2,16.294216666666667,128.7400877130707,56.2163292221147,21.39439404761905
AS14.01,37.0,2014-03-25,6.75,5.08,0.36,0.3,0.1348360228395255,119.60040644189834,0.8,0.2,18.033083333333334,177.66630945129373,91.87823037153997,23.612994047619047
AS14.01,38.0,2014-03-26,6.6,6.4300000000000015,0.4600000000000001,0.4,0.13820132150810305,102.84332979458122,0.6,0.4,20.185783333333337,173.98354300692728,95.04845084310725,25.28510238095238
AS14.01,39.0,2014-03-27,7.0,6.510000000000001,0.38,0.4800000000000001,0.13165296504424048,90.98808761981402,0.4,0.4,9.21115,197.579237471545,81.87007170456464,22.541260714285716
AS14.01,40.0,2014-03-28,6.4,6.63,0.3,0.54,0.11617904939006833,107.30557960927835,0.4,0.4,13.661533333333335,207.8488752279553,74.5944410883723,21.68824166666667
AS14.01,41.0,2014-03-29,8.0,6.55,0.14,0.5,0.10677043055647965,105.08179861991577,0.6,0.4,14.038983333333334,232.3882169842942,94.26390430488895,26.79250833333333
AS14.01,42.0,2014-03-30,7.5,6.95,0.020000000000000007,0.7000000000000001,0.104618781353734,115.73555257262822,0.6,0.6,12.300116666666668,226.52953629870277,71.80811068558415,29.419451190476188
AS14.01,43.0,2014-03-31,7.4,7.1,-0.18,0.7500000000000001,0.09476255297994104,115.42138477704093,0.6,0.4,10.147416666666668,249.7827976457641,74.56771743773656,26.69270952380952
AS14.01,44.0,2014-04-01,6.0,7.26,-0.13999999999999999,0.75,0.08860198482260377,115.63512033522139,0.8,0.4,9.778216666666667,229.63976541684846,79.41602306374708,34.18357619047619
AS14.01,45.0,2014-04-02,6.5,7.06,-0.13999999999999999,0.5900000000000001,0.08038850517133148,107.8726939055435,0.8,0.2,13.125444444444446,232.39848674805347,97.88318343050496,35.26225952380952
AS14.01,46.0,2014-04-03,6.4,7.08,0.04666666666666667,0.6033333333333333,0.08163222297155212,115.5842833472371,0.8,0.2,31.282223391812863,209.8265548258417,71.24535028688713,32.43961169772257
AS14.01,47.0,2014-04-04,6.2,6.76,-0.23333333333333334,0.4033333333333333,0.07783935549286641,105.54760825532637,0.8,0.0,36.36449005847953,194.8801475739368,66.50266908695819,30.446095507246376
AS14.01,48.0,2014-04-05,6.8,6.5,-0.09333333333333335,0.3333333333333333,0.09335862363002319,88.1194765023466,1.0,0.2,36.36449005847953,179.82439701007095,65.82028113750592,25.751653840579706
AS14.01,49.0,2014-04-06,6.5,6.38,-0.17333333333333334,0.3333333333333333,0.10305798789403438,79.63235161697284,0.8,0.2,34.98932339181287,171.6151321778776,94.11565947596476,17.32893955486542
AS14.01,50.0,2014-04-07,6.5,6.4799999999999995,-0.36333333333333334,0.4333333333333333,0.09225089923998081,77.96625252817826,0.8,0.2,25.786645614035088,184.19599773311947,74.70450557169963,18.269856221532088
AS14.01,51.0,2014-04-08,6.6,6.4799999999999995,-0.5633333333333332,0.35,0.08200170134719968,75.20652355650847,0.8,0.2,10.348786666666665,193.8434335853289,90.9073890016094,17.819504047619045
AS14.01,52.0,2014-04-09,7.4,6.5200000000000005,-0.4033333333333333,0.41666666666666663,0.08721941845778117,73.48135584439665,0.8,0.2,6.54192,220.35822172226153,87.1954461109083,20.95359166666667
AS14.01,53.0,2014-04-10,7.4,6.76,-0.6033333333333333,0.5366666666666666,0.08595837912278176,70.89503352837589,0.8,0.0,6.54192,209.879965947944,103.66586366203774,25.199916666666667
AS14.01,54.0,2014-04-11,7.0,6.88,-0.6033333333333333,0.5766666666666667,0.07795053972107087,80.49940153921177,1.0,0.0,11.18092,230.02622261461065,68.53009387608657,25.579805952380955
AS14.01,55.0,2014-04-12,7.25,6.9799999999999995,-0.6933333333333334,0.6366666666666667,0.08106622024718935,81.20452760092437,0.8,0.0,14.317353333333335,216.81638472477326,76.32074309901952,23.324205952380954
AS14.01,56.0,2014-04-13,8.0,7.13,-0.7100000000000001,0.7366666666666667,0.0853819083063894,115.06636196183972,0.6,0.0,9.050833333333333,252.1441179401423,57.5104567212983,21.323591666666665
AS14.01,57.0,2014-04-14,7.2,7.409999999999999,-0.8800000000000001,0.8699999999999999,0.07312076244499385,112.28144529788582,0.4,0.0,9.606833333333332,222.9653438285699,54.01929722546981,17.050368290043288
AS14.01,58.0,2014-04-15,6.4,7.37,-0.9600000000000002,0.79,0.06582140243250494,126.46053046986128,0.4,0.2,12.584266666666668,276.8004002488551,39.81162834790102,10.802284956709958
AS14.01,59.0,2014-04-16,7.2,7.17,-0.8800000000000001,0.79,0.06805121194967176,126.52807183828978,0.4,0.4,8.8148,262.9653213702236,40.455468253823405,11.784809956709957
AS14.01,60.0,2014-04-17,6.6,7.209999999999999,-0.49000000000000005,0.73,0.07527603876048412,124.59000664823179,0.4,0.6,5.678366666666667,248.89337376471343,29.737300262985013,11.429209956709958
AS14.01,61.0,2014-04-18,6.8,7.080000000000001,-0.42000000000000004,0.7,0.07220979780083985,104.62352409238588,0.6,0.6,5.678366666666667,216.44985905656299,29.083674128602844,11.321644242424242
AS14.01,62.0,2014-04-19,7.8,6.840000000000001,-0.33,0.66,0.08821213334896091,124.53587818236993,0.8,0.6,7.251623809523809,261.1074496044597,39.23225626766593,10.974153333333332
AS14.01,63.0,2014-04-20,7.25,6.959999999999999,-0.12999999999999998,0.74,0.09132105279975214,129.2885142826183,0.8,0.4,7.46182380952381,210.8924041399626,49.63963360401608,9.815166666666666
AS14.01,64.0,2014-04-21,7.6,7.130000000000001,-0.18,0.73,0.08826187085223028,127.7615406987333,0.8,0.4,7.652890476190476,214.917442650778,46.27243981340117,7.502746666666667
AS14.01,65.0,2014-04-22,7.4,7.209999999999999,-0.38,0.8299999999999998,0.08544801542045526,125.57597295211781,1.0,0.2,9.87062380952381,214.30588603432435,56.0144031178472,8.46524
AS14.01,66.0,2014-04-23,7.6,7.37,-0.26,0.9099999999999999,0.09245035445049431,112.46826978044767,1.0,0.2,11.152390476190476,203.5823891751104,58.17167089122669,8.420053333333332
AS14.01,67.0,2014-04-24,7.6,7.529999999999999,-0.06,0.95,0.0828408909382522,100.47493474183379,1.0,0.2,8.951133333333333,160.78727443749025,52.84539092886015,8.46792
AS14.01,68.0,2014-04-25,7.2,7.49,-0.1,0.95,0.073135106232291,109.335515091661,1.0,0.2,14.16098,174.082632417154,41.59700777945437,8.80529
AS14.01,69.0,2014-04-26,7.6,7.4799999999999995,-0.09000000000000001,0.96,0.0799840703510333,110.40723076493543,1.0,0.2,14.505113333333332,171.4871477851742,47.52016743316622,9.73211
AS14.01,70.0,2014-04-27,7.5,7.4799999999999995,-0.08000000000000002,0.96,0.10242561288223087,141.64838093517386,1.0,0.4,13.65073,341.7187736843508,41.5282148324013,9.88795
AS14.01,71.0,2014-04-28,7.6,7.5,-0.12000000000000002,0.96,0.0901354872775652,146.23067882249325,0.8,0.4,12.368963333333332,351.2925499750355,40.2398798311637,28.916296666666664
AS14.01,72.0,2014-04-29,7.0,7.5,-0.32,0.9199999999999999,0.08487341395849186,151.1374839161692,0.8,0.4,21.50451888888889,397.5449925291481,39.91530985115605,29.922496666666667
AS14.01,73.0,2014-04-30,7.8,7.380000000000001,-0.29,0.9199999999999999,0.0952444660255859,125.29217491648338,0.6,0.4,13.107038888888889,425.12558044925964,46.08307798954857,29.944726666666668
AS14.01,74.0,2014-05-01,8.0,7.5,-0.33,0.9099999999999999,0.10364254510636986,121.42855450212296,0.6,0.2,24.20303888888889,401.0302843208504,45.84424908229597,32.29440166666667
AS14.01,75.0,2014-05-02,7.6,7.58,-0.37,0.9099999999999999,0.06820584441105428,93.44233177990108,0.6,0.2,34.33086222222222,254.94102304821223,41.8531157186596,31.29760166666666
AS14.01,76.0,2014-05-03,8.0,7.6,-0.41,0.9099999999999999,0.07757826351061667,96.07240746401304,0.6,0.2,41.232462222222225,247.09663049027995,39.12632937719619,11.461641666666665
AS14.01,77.0,2014-05-04,8.0,7.6800000000000015,-0.29000000000000004,0.95,0.08799137598197129,93.61457837303027,0.4,0.4,38.30133166666667,218.08664547218328,70.30615144197353,16.685335
AS14.02,1.0,2014-02-17,0.0,,,,,,,,,,,
AS14.02,2.0,2014-02-18,0.0,,,,,,,,,,,
AS14.02,3.0,2014-02-19,0.0,,,,,,,,,,,
AS14.02,4.0,2014-02-20,0.0,,,,,,,,,,,
AS14.02,5.0,2014-02-21,0.0,,,,,,,,,,,
AS14.02,6.0,2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,7.0,2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,8.0,2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,9.0,2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,10.0,2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
AS14.02,11.0,2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,12.0,2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.02,13.0,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.02,14.0,2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.02,15.0,2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.02,16.0,2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.02,17.0,2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.02,18.0,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.02,19.0,2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.02,20.0,2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.02,21.0,2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,22.0,2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.02,23.0,2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,24.0,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,25.0,2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,26.0,2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.02,27.0,2014-03-15,0.0,0.0,0.0,0.0,0.0,4.397712329969016,1.0,0.8,0.0,7.660951612903224,1.5043142857142857,4.957488888888888
AS14.02,28.0,2014-03-16,6.333333333333333,0.0,0.0,0.0,0.0,10.232058484988922,1.0,0.6,0.0,18.5863413474165,7.617500175284837,4.957488888888888
AS14.02,29.0,2014-03-17,6.75,1.2666666666666666,0.0,0.0,0.0,18.076261684375524,1.0,0.6,0.0,47.80955082941826,12.54082542781009,9.253341520467837
AS14.02,30.0,2014-03-18,8.2,2.6166666666666663,0.1,0.1,0.03361368299006514,33.354109806549204,1.0,0.4,0.0,159.829053987313,14.403472397507063,11.845816520467835
AS14.02,31.0,2014-03-19,6.8,4.256666666666666,0.22000000000000003,0.26,0.07751055984115265,38.85712322287438,1.0,0.4,0.0,174.60421801502935,18.046159110793774,15.394696520467836
AS14.02,32.0,2014-03-20,7.25,5.616666666666666,0.3,0.34,0.1406369112112813,44.37790422649069,1.0,0.6,0.0,178.699505431662,22.37274078096184,13.955074298245615
AS14.02,33.0,2014-03-21,7.5,7.066666666666667,0.2,0.49000000000000005,0.18844190325335078,45.41022579005775,1.0,0.8,0.0,179.99850099126638,18.66222651301291,16.126499298245612
AS14.02,34.0,2014-03-22,6.5,7.3,0.05,0.64,0.24636748823337226,52.64149691380207,1.0,0.8,0.0,193.5817102592646,21.145259919705534,13.727846666666665
AS14.02,35.0,2014-03-23,6.25,7.25,-0.25,0.44000000000000006,0.30196254260988736,44.39102101653329,1.0,1.0,0.0,95.43701323828076,25.089763968460517,13.295571666666666
AS14.02,36.0,2014-03-24,6.4,6.859999999999999,-0.5700000000000001,0.27999999999999997,0.3120050971655063,45.3114501543438,1.0,1.0,0.0,96.40939292298273,27.742898284040116,12.839941666666666
AS14.02,37.0,2014-03-25,7.75,6.779999999999999,-0.61,0.16,0.2801036782956777,39.89157308003097,1.0,0.8,0.0,107.62438427919014,24.324352889955517,12.594395
AS14.02,38.0,2014-03-26,7.2,6.88,-0.76,0.16,0.278401417224899,38.578663445290054,1.0,0.6,0.0,123.70777268370261,25.344767853699743,12.437970000000002
AS14.02,39.0,2014-03-27,7.25,6.82,-0.85,0.09,0.2792665247260459,31.186265072576454,1.0,0.4,0.0,102.72145007269879,20.631035551071015,12.218770000000001
AS14.02,40.0,2014-03-28,6.8,6.970000000000001,-0.65,0.29,0.23582758914389582,30.764618133596297,1.0,0.2,0.0,105.64738496142888,19.466703595979947,22.256120000000003
AS14.02,41.0,2014-03-29,7.25,7.08,-0.57,0.41,0.23420782335281726,29.633950244975228,1.0,0.2,0.0,113.66708925872445,15.121095530076598,21.676250000000003
AS14.02,42.0,2014-03-30,7.0,7.25,-0.76,0.5,0.28947676186459625,31.337084686613053,1.0,0.2,0.0,162.36483898555153,37.61436996827885,21.045980000000004
AS14.02,43.0,2014-03-31,7.2,7.1,-0.71,0.5,0.2917514926520991,32.75154252995854,1.0,0.4,0.0,155.55180901241155,35.80125629957966,20.540686666666666
AS14.02,44.0,2014-04-01,7.4,7.1,-0.63,0.5,0.26423538490378595,30.890595846849983,1.0,0.6,0.0,170.83487221249592,34.77947360496235,21.587386666666667
AS14.02,45.0,2014-04-02,6.4,7.13,-0.67,0.56,0.2708576895571667,28.331174851790358,1.0,0.8,0.0,163.69807976930423,46.179929338349424,13.532347777777778
AS14.02,46.0,2014-04-03,5.75,7.05,-0.67,0.4,0.2823621363014655,30.64483996720125,1.0,0.6,0.0,163.3649958064131,47.015829850563776,14.697367777777776
AS14.02,47.0,2014-04-04,6.4,6.75,-0.5700000000000001,0.35,0.26036943327138423,31.73111065763423,1.0,0.6,0.0,108.39079159127868,29.063545110304034,14.300597777777778
AS14.02,48.0,2014-04-05,7.4,6.630000000000001,-0.61,0.24000000000000005,0.25744604283438277,29.60179539380591,1.0,0.4,0.0,129.50730119912183,29.550187146908392,15.767931111111114
AS14.02,49.0,2014-04-06,4.5,6.67,-0.45,0.28,0.29055540259763246,37.608159249829164,1.0,0.4,0.0,107.47889366823316,34.90477209604767,15.56565611111111
AS14.02,50.0,2014-04-07,6.8,6.090000000000001,-0.6100000000000001,-0.13,0.2812052001919921,41.857236773747346,1.0,0.2,0.0,115.59718268268303,20.751284184545604,12.923694999999999
AS14.02,51.0,2014-04-08,6.25,6.17,-0.49000000000000005,0.029999999999999992,0.2446858347112853,42.36102246833963,1.0,0.2,0.0,128.07945559303306,21.02279545163634,12.783561666666666
AS14.02,52.0,2014-04-09,7.25,6.2700000000000005,-0.49000000000000005,0.13000000000000003,0.23257487425360038,40.07809555487801,1.0,0.4,0.0,126.33586475306842,15.786524757113474,13.226961666666668
AS14.02,53.0,2014-04-10,7.25,6.44,-0.35,0.14,0.2365627725407863,42.39127687983167,1.0,0.6,0.0,100.35644028316949,15.48490603025754,12.705801666666666
AS14.02,54.0,2014-04-11,6.5,6.409999999999999,-0.3,0.17,0.2243289488133399,38.0709522397136,1.0,0.6,0.0,98.82449756732429,22.435497132408077,15.831936666666667
AS14.02,55.0,2014-04-12,6.0,6.81,-0.2,0.52,0.2661833302428568,35.528075376577334,1.0,0.8,0.0,93.42144969743656,25.806738920631563,18.868986666666665
AS14.02,56.0,2014-04-13,7.2,6.65,-0.6,0.2,0.3145389300260454,32.75919150864758,1.0,1.0,0.0,67.01732917218864,29.992232978363518,17.53392
AS14.02,57.0,2014-04-14,8.0,6.840000000000001,-0.67,0.18,0.3201127461582926,31.936541257049186,1.0,0.8,0.0,62.890906905415044,31.941278227960947,18.009719999999998
AS14.02,58.0,2014-04-15,7.25,6.99,-0.42000000000000004,0.32999999999999996,0.30808558658374013,30.56163218735003,1.0,0.8,0.0,56.69626502950295,34.04872311265696,16.96597333333333
AS14.02,59.0,2014-04-16,6.666666666666667,6.99,-0.5700000000000001,0.27999999999999997,0.290661242450819,28.845541486555078,1.0,0.8,0.0,54.10690593715633,21.71047006606198,11.31741333333333
AS14.02,60.0,2014-04-17,6.5,7.023333333333333,-0.5366666666666666,0.24666666666666667,0.27642022764440227,28.557236518981703,1.0,0.8,0.0,41.727716210144834,18.952101392592592,6.779813333333332
AS14.02,61.0,2014-04-18,6.5,7.123333333333333,-0.08666666666666664,0.44666666666666666,0.29477697499908784,25.964894888505473,1.0,0.8,0.0,34.72213311155329,12.110382592592591,4.5766133333333325
AS14.02,62.0,2014-04-19,5.666666666666667,6.983333333333334,0.03333333333333335,0.36666666666666664,0.23681295134252783,21.782450662222175,1.0,0.8,0.0,23.897370320855615,8.444267777777778,1.4121333333333332
AS14.02,63.0,2014-04-20,5.0,6.5166666666666675,-0.25,0.1,0.2993981413081023,34.73747774627476,1.0,0.6,0.0,18.28291666666667,6.559826666666668,0.0
AS14.02,64.0,2014-04-21,5.5,6.066666666666667,-0.2833333333333333,0.0,0.26467236467236477,26.945399963855767,1.0,0.6,0.0,7.329466666666667,4.92206,0.0
AS14.02,65.0,2014-04-22,5.666666666666667,5.833333333333334,-0.3166666666666666,-0.16666666666666666,0.1940170940170941,21.481199979782126,1.0,0.4,0.0,7.329466666666667,2.4194,0.0
AS14.02,66.0,2014-04-23,5.5,5.666666666666667,-0.6333333333333333,-0.2333333333333333,0.11499999999999999,20.04020001888278,1.0,0.4,0.0,11.948533333333334,2.018,0.0
AS14.02,67.0,2014-04-24,7.0,5.466666666666667,-0.6333333333333333,-0.13333333333333333,0.1435714285714286,20.04020001888278,1.0,0.6,0.0,11.948533333333334,2.018,0.0
AS14.02,68.0,2014-04-25,9.0,5.733333333333333,-0.5999999999999999,-0.16666666666666666,0.05046798029556654,1.308000016212468,0.8,0.6,0.0,7.1258,0.0,0.0
AS14.03,1.0,2014-02-17,0.0,,,,,,,,,,,
AS14.03,2.0,2014-02-18,0.0,,,,,,,,,,,
AS14.03,3.0,2014-02-19,0.0,,,,,,,,,,,
AS14.03,4.0,2014-02-20,0.0,,,,,,,,,,,
AS14.03,5.0,2014-02-21,0.0,,,,,,,,,,,
AS14.03,6.0,2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0
AS14.03,7.0,2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.03,8.0,2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.03,9.0,2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.03,10.0,2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
AS14.03,11.0,2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,12.0,2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,13.0,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,14.0,2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0
AS14.03,15.0,2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0
AS14.03,16.0,2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.03,17.0,2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
AS14.03,18.0,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0
AS14.03,19.0,2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,20.0,2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,21.0,2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,22.0,2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0
AS14.03,23.0,2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,24.0,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
AS14.03,25.0,2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.03,26.0,2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.03,27.0,2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
AS14.03,28.0,2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
AS14.03,29.0,2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
AS14.03,30.0,2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.03,31.0,2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.03,32.0,2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.03,33.0,2014-03-21,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
AS14.03,34.0,2014-03-22,7.8,1.8,0.2,0.4,0.0,6.659816003799439,1.0,1.0,2.0092,15.384353684210527,3.055545454545455,7.247839999999999
AS14.03,35.0,2014-03-23,8.2,3.3600000000000003,0.36,0.6,0.03827766172901722,14.00297433829308,1.0,1.0,2.0092,28.731788126480588,11.278422146274778,10.221706666666666
